work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary
2022,SE,FT,Analytics Engineer,GBP,80041,GB,100,GB,M,65004
2022,SE,FT,Data Scientist,USD,191475,US,100,US,M,191475
2022,SE,FT,Data Scientist,USD,141525,US,100,US,M,141525
2022,SE,FT,Data Engineer,GBP,104611,GB,100,GB,M,84958
2022,SE,FT,Data Engineer,GBP,82280,GB,100,GB,M,66822
2022,SE,FT,Data Scientist,USD,191475,US,100,US,M,191475
2022,SE,FT,Data Scientist,USD,141525,US,100,US,M,141525
2022,SE,FT,Data Scientist,USD,191475,US,0,US,M,191475
2022,SE,FT,Data Scientist,USD,141525,US,0,US,M,141525
2022,SE,FT,Data Analyst,USD,115000,US,0,US,L,115000
2022,EN,FT,Data Scientist,EUR,31520,ES,50,ES,M,30000
2022,SE,FT,Data Operations Analyst,USD,81000,US,100,US,M,81000
2022,SE,FT,Data Operations Analyst,USD,66000,US,100,US,M,66000
2022,EN,FT,Data Analyst,USD,46000,US,100,US,L,46000
2022,EN,FT,Data Engineer,USD,80000,US,100,US,L,80000
2022,EX,FT,Machine Learning Scientist,USD,200000,US,100,US,S,200000
2022,EX,FT,Machine Learning Scientist,USD,180000,US,100,US,S,180000
2022,EX,FT,AI Scientist,USD,200000,US,100,US,S,200000
2022,SE,FT,Data Scientist,USD,204100,US,0,US,M,204100
2022,SE,FT,Data Scientist,USD,136100,US,0,US,M,136100
2022,SE,FT,Analytics Engineer,USD,250000,US,0,US,M,250000
2022,SE,FT,Analytics Engineer,USD,63000,US,0,US,M,63000
2022,MI,FT,Data Scientist,GBP,118208,GB,0,GB,M,96000
2022,MI,FT,Data Scientist,GBP,110820,GB,0,GB,M,90000
2021,EN,PT,Computer Vision Software Engineer,DKK,19073,DK,50,DK,L,120000
2022,SE,FT,Data Scientist,USD,191475,US,100,US,M,191475
2022,SE,FT,Data Scientist,USD,141525,US,100,US,M,141525
2022,SE,FT,Data Scientist,USD,191475,US,100,US,M,191475
2022,SE,FT,Data Scientist,USD,141525,US,100,US,M,141525
2022,SE,FT,Data Scientist,USD,191475,US,100,US,M,191475
2022,SE,FT,Data Scientist,USD,141525,US,100,US,M,141525
2022,SE,FT,Data Specialist,USD,95000,US,100,US,M,95000
2022,SE,FT,Data Specialist,USD,70000,US,100,US,M,70000
2022,MI,FT,Applied Machine Learning Scientist,USD,75000,BO,100,US,M,75000
2022,MI,CT,Analytics Engineer,USD,7500,BO,50,BO,M,7500
2022,MI,FT,Data Analyst,USD,113000,US,0,US,L,113000
2022,SE,FT,Data Scientist,USD,170000,US,100,US,M,170000
2022,SE,FT,Data Scientist,USD,130000,US,100,US,M,130000
2022,MI,FT,Data Analytics Consultant,USD,113000,US,100,US,L,113000
2022,MI,FT,Product Data Analyst,USD,140000,US,100,US,M,140000
2021,SE,FT,Data Analyst,USD,50000,PH,100,PH,S,50000
2022,MI,FT,BI Data Analyst,AUD,53368,AU,100,AU,M,77000
2022,SE,FT,Data Scientist,USD,175000,US,0,US,M,175000
2022,SE,FT,Data Scientist,USD,140000,US,0,US,M,140000
2022,SE,FT,Lead Data Scientist,EUR,29944,PT,50,PT,S,28500
2022,SE,FT,Analytics Engineer,USD,250000,US,0,US,M,250000
2022,SE,FT,Analytics Engineer,USD,63000,US,0,US,M,63000
2022,SE,FT,Data Scientist,USD,160000,US,0,US,L,160000
2022,SE,FT,Data Scientist,USD,119300,US,0,US,L,119300
2022,MI,FT,Research Scientist,USD,145000,US,50,US,L,145000
2022,SE,FT,Data Engineer,USD,105000,US,0,US,M,105000
2022,SE,FT,Data Engineer,USD,90000,US,0,US,M,90000
2022,SE,FT,ETL Developer,USD,146200,US,100,US,M,146200
2022,SE,FT,ETL Developer,USD,124270,US,100,US,M,124270
2022,MI,FT,Data Scientist,USD,225000,US,0,US,M,225000
2022,MI,FT,Data Scientist,USD,160000,US,0,US,M,160000
2022,MI,FT,Data Scientist,EUR,54634,NL,100,NL,S,52000
2022,SE,FT,Data Engineer,USD,185800,CA,100,CA,M,185800
2022,SE,FT,Data Engineer,USD,137400,CA,100,CA,M,137400
2022,SE,FT,Analytics Engineer,USD,245000,US,0,US,M,245000
2022,SE,FT,Analytics Engineer,USD,180000,US,0,US,M,180000
2022,SE,FT,Analytics Engineer,USD,203500,US,0,US,M,203500
2022,SE,FT,Analytics Engineer,USD,152000,US,0,US,M,152000
2022,SE,FT,Data Engineer,USD,250000,US,0,US,M,250000
2022,SE,FT,Data Engineer,USD,63000,US,0,US,M,63000
2022,SE,FT,Machine Learning Infrastructure Engineer,USD,186000,US,100,US,M,186000
2022,SE,FT,Machine Learning Infrastructure Engineer,USD,148800,US,100,US,M,148800
2022,SE,FT,Lead Machine Learning Engineer,INR,95386,IN,50,IN,L,7500000
2022,MI,FT,Machine Learning Engineer,GBP,128058,GB,50,GB,L,104000
2022,EN,FT,Data Scientist,USD,82000,US,0,US,L,82000
2022,EN,PT,Data Scientist,USD,110000,DO,100,FR,M,110000
2022,MI,FT,Applied Machine Learning Scientist,USD,173000,US,50,US,M,173000
2022,SE,FT,Data Scientist,USD,203500,US,0,US,M,203500
2022,SE,FT,Data Scientist,USD,152000,US,0,US,M,152000
2022,SE,FT,Machine Learning Engineer,USD,186000,US,100,US,M,186000
2022,SE,FT,Machine Learning Engineer,USD,148800,US,100,US,M,148800
2022,EN,FT,BI Data Analyst,BRL,6270,BR,100,BR,L,32400
2022,MI,FT,Data Science Manager,USD,158000,US,100,US,M,158000
2022,MI,FT,Data Science Manager,USD,134000,US,100,US,M,134000
2022,SE,FT,Data Scientist,USD,170000,US,100,US,M,170000
2022,SE,FT,Data Scientist,USD,120000,US,100,US,M,120000
2022,EX,FT,Analytics Engineer,USD,200000,US,100,US,M,200000
2022,EX,FT,Analytics Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Analyst,USD,216200,US,0,US,M,216200
2022,SE,FT,Data Analyst,USD,144100,US,0,US,M,144100
2022,MI,FT,Data Scientist,EUR,115573,NL,0,NL,M,110000
2022,MI,FT,Data Scientist,EUR,89306,NL,0,NL,M,85000
2022,SE,FT,ETL Developer,USD,250000,US,0,US,M,250000
2022,SE,FT,ETL Developer,USD,63000,US,0,US,M,63000
2022,SE,FT,Data Engineer,USD,135000,US,100,US,M,135000
2022,SE,FT,Data Engineer,USD,85000,US,100,US,M,85000
2022,SE,FT,Machine Learning Engineer,USD,135000,US,100,US,M,135000
2022,SE,FT,Machine Learning Engineer,USD,85000,US,100,US,M,85000
2022,SE,FT,Data Science Manager,USD,206000,US,100,US,M,206000
2022,SE,FT,Data Science Manager,USD,175100,US,100,US,M,175100
2022,SE,FT,Machine Learning Engineer,USD,189650,US,0,US,M,189650
2022,SE,FT,Machine Learning Engineer,USD,164996,US,0,US,M,164996
2022,SE,FT,Data Architect,USD,149040,US,100,US,M,149040
2022,SE,FT,Data Architect,USD,113900,US,100,US,M,113900
2022,SE,FT,Data Engineer,USD,154000,US,100,US,M,154000
2022,SE,FT,Data Engineer,USD,126000,US,100,US,M,126000
2022,SE,FT,Machine Learning Engineer,USD,200000,US,100,US,L,200000
2022,SE,FT,Machine Learning Engineer,USD,150000,US,100,US,L,150000
2022,SE,FT,Data Engineer,USD,195700,US,0,US,M,195700
2022,SE,FT,Data Engineer,USD,130500,US,0,US,M,130500
2022,SE,FT,Analytics Engineer,USD,170000,US,100,US,M,170000
2022,SE,FT,Analytics Engineer,USD,135000,US,100,US,M,135000
2022,MI,FT,Data Engineer,GBP,98506,GB,0,GB,M,80000
2022,MI,FT,Data Engineer,GBP,73880,GB,0,GB,M,60000
2022,SE,FT,Data Analyst,USD,117000,US,100,US,M,117000
2022,SE,FT,Data Analyst,USD,99450,US,100,US,M,99450
2022,SE,FT,Data Engineer,USD,200000,PR,100,PR,M,200000
2022,SE,FT,Data Engineer,USD,135000,PR,100,PR,M,135000
2022,SE,FT,Machine Learning Engineer,USD,193900,US,0,US,M,193900
2022,SE,FT,Machine Learning Engineer,USD,129300,US,0,US,M,129300
2022,EN,FT,Machine Learning Engineer,GBP,55410,GB,100,GB,S,45000
2022,SE,FT,Data Analyst,GBP,86193,GB,0,GB,M,70000
2022,SE,FT,Data Analyst,GBP,61566,GB,0,GB,M,50000
2022,SE,FT,Data Analyst,USD,175000,US,100,US,M,175000
2022,SE,FT,Data Analyst,USD,130000,US,100,US,M,130000
2022,SE,FT,Data Engineer,USD,188100,US,0,US,M,188100
2022,SE,FT,Data Engineer,USD,139860,US,0,US,M,139860
2022,SE,FT,Machine Learning Engineer,USD,248700,US,0,US,M,248700
2022,SE,FT,Machine Learning Engineer,USD,167100,US,0,US,M,167100
2022,MI,FT,Data Analyst,INR,5723,IN,100,IN,S,450000
2022,SE,FT,Data Scientist,USD,123400,US,0,US,M,123400
2022,SE,FT,Data Scientist,USD,88100,US,0,US,M,88100
2022,MI,FT,BI Data Analyst,EUR,50432,DE,100,DE,S,48000
2022,SE,FT,Data Scientist,USD,245000,US,0,US,M,245000
2022,SE,FT,Data Scientist,USD,205000,US,0,US,M,205000
2022,SE,FT,Data Engineer,USD,141300,US,0,US,M,141300
2022,SE,FT,Data Engineer,USD,102100,US,0,US,M,102100
2022,SE,FT,Data Architect,USD,141300,US,0,US,M,141300
2022,SE,FT,Data Architect,USD,102100,US,0,US,M,102100
2022,EN,FT,Data Analyst,USD,50000,AR,100,AR,L,50000
2022,EN,FT,Data Scientist,EUR,84053,BE,100,BE,L,80000
2022,MI,FT,Lead Data Scientist,GBP,61566,GB,50,GB,S,50000
2022,SE,FT,Data Architect,USD,250000,US,0,US,M,250000
2022,SE,FT,Data Architect,USD,63000,US,0,US,M,63000
2022,SE,FT,Data Science Manager,USD,189500,US,100,US,L,189500
2022,SE,FT,Data Science Manager,USD,140100,US,100,US,L,140100
2022,SE,FT,Data Engineer,USD,177600,US,100,US,L,177600
2022,SE,FT,Data Engineer,USD,131300,US,100,US,L,131300
2022,MI,FT,Data Engineer,USD,24000,US,0,US,M,24000
2022,MI,FT,Data Engineer,USD,24000,US,0,US,M,24000
2022,SE,FT,Data Engineer,USD,250000,US,0,US,M,250000
2022,SE,FT,Data Engineer,USD,63000,US,0,US,M,63000
2022,SE,FT,Machine Learning Engineer,USD,202900,US,100,US,L,202900
2022,SE,FT,Machine Learning Engineer,USD,131300,US,100,US,L,131300
2022,SE,FT,Data Engineer,USD,145000,US,100,US,M,145000
2022,SE,FT,Data Engineer,USD,115000,US,100,US,M,115000
2022,EN,FT,Machine Learning Engineer,USD,115000,US,50,US,L,115000
2022,MI,FT,Machine Learning Engineer,USD,193900,US,0,US,M,193900
2022,MI,FT,Machine Learning Engineer,USD,129300,US,0,US,M,129300
2022,SE,FT,Data Scientist,USD,180000,US,100,US,L,180000
2022,SE,FT,Data Scientist,USD,140000,US,100,US,L,140000
2022,MI,FT,Data Analyst,USD,216200,US,0,US,M,216200
2022,MI,FT,Data Analyst,USD,144100,US,0,US,M,144100
2022,SE,FT,Machine Learning Scientist,USD,216000,US,0,US,M,216000
2022,SE,FT,Machine Learning Scientist,USD,144000,US,0,US,M,144000
2022,EN,FT,Data Analyst,USD,150000,US,100,US,L,150000
2021,EN,FT,Machine Learning Research Engineer,INR,12171,IN,100,IN,M,900000
2022,MI,FT,Data Scientist,INR,53416,IN,100,ID,L,4200000
2022,EN,FT,Applied Data Scientist,USD,50000,AT,50,AT,M,50000
2021,SE,FT,Cloud Data Architect,USD,250000,US,50,US,L,250000
2022,EX,FT,Research Scientist,EUR,84053,NL,0,NL,L,80000
2022,MI,FT,Data Scientist,GBP,131752,GB,100,GB,M,107000
2022,SE,FT,Analytics Engineer,USD,48000,AR,100,US,S,48000
2022,EX,FT,Data Science Manager,USD,260500,US,0,US,M,260500
2022,EX,FT,Data Science Manager,USD,175100,US,0,US,M,175100
2022,SE,FT,Data Engineer,USD,210000,US,100,US,M,210000
2022,SE,FT,Data Engineer,USD,100000,US,100,US,M,100000
2022,EN,FT,Data Analyst,USD,55000,US,100,US,S,55000
2022,MI,FT,Data Analyst,USD,130000,US,100,US,M,130000
2022,SE,FT,Applied Machine Learning Scientist,EUR,77119,FR,100,GB,L,73400
2022,EN,FT,Data Scientist,EUR,52008,BE,50,BE,S,49500
2022,MI,FL,Applied Machine Learning Scientist,INR,30523,IN,100,IN,S,2400000
2022,SE,FT,Data Engineer,USD,206699,US,0,US,M,206699
2022,SE,FT,Data Engineer,USD,99100,US,0,US,M,99100
2022,MI,FT,Analytics Engineer,USD,200000,US,0,US,M,200000
2022,MI,FT,Analytics Engineer,USD,54000,US,0,US,M,54000
2022,SE,FT,Data Engineer,USD,250000,US,0,US,M,250000
2022,SE,FT,Data Engineer,USD,63000,US,0,US,M,63000
2022,SE,FT,Data Architect,USD,250000,US,0,US,M,250000
2022,SE,FT,Data Architect,USD,63000,US,0,US,M,63000
2022,SE,FT,Data Engineer,USD,250000,US,0,US,M,250000
2022,SE,FT,Data Engineer,USD,63000,US,0,US,M,63000
2022,EN,FT,Analytics Engineer,USD,130000,US,50,US,L,130000
2022,SE,FT,Data Engineer,USD,100000,US,0,US,L,100000
2022,SE,FT,Data Engineer,USD,80000,US,0,US,L,80000
2022,SE,FT,Data Scientist,USD,160000,US,0,US,L,160000
2022,SE,FT,Data Scientist,USD,100000,US,0,US,L,100000
2022,SE,FT,Data Specialist,USD,221300,US,100,US,L,221300
2022,SE,FT,Data Specialist,USD,148700,US,100,US,L,148700
2022,EN,FT,Machine Learning Engineer,USD,30000,GB,100,GB,L,30000
2022,EN,FT,Data Analyst,EUR,28368,FR,50,FR,M,27000
2022,MI,FT,Data Engineer,GBP,91118,GB,0,GB,M,74000
2022,MI,FT,Data Engineer,GBP,61566,GB,0,GB,M,50000
2022,MI,FT,Data Scientist,EUR,60938,DE,100,DE,S,58000
2022,SE,FT,Data Science Manager,USD,249260,US,0,US,M,249260
2022,SE,FT,Data Science Manager,USD,185400,US,0,US,M,185400
2022,SE,FT,Data Engineer,USD,170000,US,100,US,M,170000
2022,SE,FT,Data Engineer,USD,130000,US,100,US,M,130000
2022,MI,FT,Data Scientist,GBP,80036,GB,50,GB,M,65000
2022,SE,FT,Data Analyst,USD,128875,US,100,US,M,128875
2022,SE,FT,Data Analyst,USD,93700,US,100,US,M,93700
2022,SE,FT,Machine Learning Engineer,USD,180000,US,100,US,M,180000
2022,SE,FT,Machine Learning Engineer,USD,100000,US,100,US,M,100000
2022,SE,FT,Data Analyst,USD,136260,US,100,US,M,136260
2022,SE,FT,Data Analyst,USD,109280,US,100,US,M,109280
2022,SE,FT,Data Scientist,USD,160000,US,100,US,L,160000
2022,SE,FT,Data Scientist,USD,92000,US,100,US,L,92000
2022,SE,FT,Data Engineer,USD,200000,US,100,US,M,200000
2022,SE,FT,Data Engineer,USD,160000,US,100,US,M,160000
2022,MI,FT,Data Engineer,GBP,135446,GB,0,GB,M,110000
2022,MI,FT,Data Engineer,GBP,104663,GB,0,GB,M,85000
2022,SE,FT,Data Analyst,USD,117000,US,100,US,M,117000
2022,SE,FT,Data Analyst,USD,99450,US,100,US,M,99450
2022,EN,FT,Data Engineer,USD,129000,US,100,US,L,129000
2022,EN,FT,Data Engineer,USD,86000,US,100,US,L,86000
2020,EN,FT,Data Engineer,INR,13493,IN,100,IN,L,1000000
2020,EN,FT,Data Engineer,INR,13493,IN,100,IN,L,1000000
2022,SE,FT,Data Scientist,USD,160000,US,0,US,L,160000
2022,SE,FT,Data Scientist,USD,119300,US,0,US,L,119300
2022,SE,FT,Business Data Analyst,USD,100000,US,100,US,L,100000
2022,MI,FT,Data Scientist,USD,25000,TR,50,TR,M,25000
2022,MI,FT,Data Analyst,SGD,65257,SG,50,SG,M,90000
2022,MI,FT,AI Scientist,USD,200000,US,100,US,M,200000
2022,EN,FT,Machine Learning Developer,USD,180000,US,100,US,L,180000
2022,MI,FT,Data Scientist,USD,153000,US,100,US,L,153000
2022,SE,FT,Data Engineer,USD,210000,US,100,US,M,210000
2022,SE,FT,Data Engineer,USD,100000,US,100,US,M,100000
2022,SE,FT,Data Analyst,USD,150075,US,100,US,M,150075
2022,SE,FT,Data Analyst,USD,110925,US,100,US,M,110925
2022,MI,FT,Machine Learning Scientist,USD,22800,EG,100,EG,M,22800
2022,SE,FT,Data Scientist,USD,160000,US,100,US,L,160000
2022,SE,FT,Data Scientist,USD,92000,US,100,US,L,92000
2022,SE,FT,Machine Learning Engineer,USD,202900,US,100,US,L,202900
2022,SE,FT,Machine Learning Engineer,USD,131300,US,100,US,L,131300
2020,EN,FT,Data Analyst,EUR,22809,PT,100,PT,M,20000
2022,EN,FT,Data Analyst,USD,15000,ID,0,ID,L,15000
2022,SE,FT,Data Engineer,USD,175000,US,100,US,M,175000
2022,SE,FT,Data Engineer,USD,135000,US,100,US,M,135000
2022,SE,FT,Data Science Manager,AUD,133766,AU,100,AU,L,193000
2022,EN,FT,Machine Learning Engineer,USD,83000,US,0,US,L,83000
2022,MI,FT,Data Engineer,GBP,92350,GB,100,GB,M,75000
2022,MI,FT,Data Engineer,GBP,67723,GB,100,GB,M,55000
2022,SE,FT,Data Scientist,USD,186000,US,0,US,M,186000
2022,SE,FT,Data Scientist,USD,148800,US,0,US,M,148800
2022,SE,FT,Data Analyst,USD,112900,US,0,US,M,112900
2022,SE,FT,Data Analyst,USD,90320,US,0,US,M,90320
2022,SE,FT,ML Engineer,USD,240000,US,0,US,M,240000
2022,SE,FT,ML Engineer,USD,160000,US,0,US,M,160000
2022,SE,FT,Data Science Manager,USD,300000,US,100,US,M,300000
2022,SE,FT,Data Science Manager,USD,200000,US,100,US,M,200000
2022,MI,FT,Data Engineer,EUR,65666,DE,50,DE,S,62500
2022,MI,FT,AI Scientist,USD,200000,IN,100,US,L,200000
2022,MI,FT,Machine Learning Engineer,GBP,116976,GB,0,GB,M,95000
2022,MI,FT,Machine Learning Engineer,GBP,92350,GB,0,GB,M,75000
2022,MI,FT,AI Scientist,USD,120000,US,0,US,M,120000
2022,SE,FT,Data Analyst,USD,112900,US,100,US,M,112900
2022,SE,FT,Data Analyst,USD,90320,US,100,US,M,90320
2022,SE,FT,Data Analytics Manager,USD,145000,US,100,US,M,145000
2022,SE,FT,Data Analytics Manager,USD,105400,US,100,US,M,105400
2020,EN,FT,Data Scientist,EUR,49268,DE,0,DE,S,43200
2022,MI,FT,Data Engineer,GBP,110820,GB,0,GB,M,90000
2022,MI,FT,Data Engineer,GBP,92350,GB,0,GB,M,75000
2022,SE,FT,Data Scientist,USD,215300,US,100,US,L,215300
2022,SE,FT,Data Scientist,USD,158200,US,100,US,L,158200
2022,SE,FT,Data Engineer,USD,209100,US,100,US,L,209100
2022,SE,FT,Data Engineer,USD,154600,US,100,US,L,154600
2022,SE,FT,Data Analyst,USD,115934,US,0,US,M,115934
2022,SE,FT,Data Analyst,USD,81666,US,0,US,M,81666
2022,SE,FT,Data Engineer,USD,175000,US,100,US,M,175000
2022,SE,FT,Data Engineer,USD,155000,US,100,US,M,155000
2022,MI,FT,Machine Learning Engineer,EUR,84053,FR,100,DE,M,80000
2022,SE,FT,Data Analyst,USD,164000,US,0,US,M,164000
2022,SE,FT,Data Analyst,USD,132000,US,0,US,M,132000
2022,SE,FT,Data Scientist,USD,170000,US,100,US,M,170000
2022,SE,FT,Data Scientist,USD,123000,US,100,US,M,123000
2022,SE,FT,Machine Learning Engineer,USD,189650,US,0,US,M,189650
2022,SE,FT,Machine Learning Engineer,USD,164996,US,0,US,M,164996
2022,MI,FT,ETL Developer,EUR,52533,GR,0,GR,M,50000
2022,MI,FT,ETL Developer,EUR,52533,GR,0,GR,M,50000
2022,EX,FT,Lead Data Engineer,CAD,115222,CA,100,CA,S,150000
2022,SE,FT,Data Engineer,USD,165400,US,100,US,M,165400
2022,SE,FT,Data Engineer,USD,132320,US,100,US,M,132320
2022,SE,FT,Data Architect,USD,208775,US,100,US,M,208775
2022,SE,FT,Data Architect,USD,147800,US,100,US,M,147800
2022,SE,FT,Data Engineer,USD,136994,US,100,US,M,136994
2022,SE,FT,Data Engineer,USD,101570,US,100,US,M,101570
2022,SE,FT,Data Analyst,USD,128875,US,100,US,M,128875
2022,SE,FT,Data Analyst,USD,93700,US,100,US,M,93700
2022,EX,FT,Head of Machine Learning,INR,76309,IN,50,IN,L,6000000
2022,EN,FT,Machine Learning Engineer,GBP,35093,GB,100,GB,L,28500
2022,SE,FT,Data Engineer,USD,183600,US,100,US,L,183600
2022,SE,FT,Data Engineer,USD,100800,US,100,US,L,100800
2022,MI,FT,Data Analyst,GBP,49253,GB,100,GB,M,40000
2022,MI,FT,Data Analyst,GBP,36940,GB,100,GB,M,30000
2022,MI,FT,Data Analyst,EUR,42026,ES,100,ES,M,40000
2022,MI,FT,Data Analyst,EUR,31520,ES,100,ES,M,30000
2022,MI,FT,Data Engineer,EUR,84053,ES,100,ES,M,80000
2022,MI,FT,Data Engineer,EUR,73546,ES,100,ES,M,70000
2022,MI,FT,Data Engineer,GBP,98506,GB,100,GB,M,80000
2022,MI,FT,Data Engineer,GBP,86193,GB,100,GB,M,70000
2022,MI,FT,Data Engineer,EUR,84053,GR,100,GR,M,80000
2022,MI,FT,Data Engineer,EUR,73546,GR,100,GR,M,70000
2022,SE,FT,Machine Learning Engineer,USD,189650,US,0,US,M,189650
2022,SE,FT,Machine Learning Engineer,USD,164996,US,0,US,M,164996
2022,MI,FT,Data Analyst,EUR,42026,GR,100,GR,M,40000
2022,MI,FT,Data Analyst,EUR,31520,GR,100,GR,M,30000
2022,MI,FT,Data Engineer,GBP,92350,GB,100,GB,M,75000
2022,MI,FT,Data Engineer,GBP,73880,GB,100,GB,M,60000
2022,SE,FT,Data Scientist,USD,215300,US,0,US,L,215300
2022,SE,FT,Data Scientist,USD,140400,US,0,US,L,140400
2022,MI,FT,Data Engineer,EUR,63040,ES,100,ES,M,60000
2022,MI,FT,Data Engineer,EUR,47280,ES,100,ES,M,45000
2022,SE,FT,Data Scientist,USD,260000,US,100,US,M,260000
2022,SE,FT,Data Scientist,USD,180000,US,100,US,M,180000
2022,MI,FT,Data Scientist,GBP,67723,GB,0,GB,M,55000
2022,MI,FT,Data Scientist,GBP,43096,GB,0,GB,M,35000
2022,MI,FT,Data Engineer,EUR,63040,GR,100,GR,M,60000
2022,MI,FT,Data Engineer,EUR,47280,GR,100,GR,M,45000
2022,MI,FT,Data Engineer,GBP,73880,GB,100,GB,M,60000
2022,MI,FT,Data Engineer,GBP,55410,GB,100,GB,M,45000
2021,MI,FT,Machine Learning Engineer,EUR,51064,IT,50,IT,L,43200
2022,SE,FT,Data Science Engineer,USD,60000,AR,100,MX,L,60000
2022,MI,FT,Data Engineer,USD,82900,US,0,US,M,82900
2022,MI,FT,Data Engineer,USD,63900,US,0,US,M,63900
2022,MI,FT,Machine Learning Scientist,USD,160000,US,100,US,L,160000
2022,MI,FT,Machine Learning Scientist,USD,112300,US,100,US,L,112300
2022,MI,FT,Data Science Manager,USD,241000,US,100,US,M,241000
2022,MI,FT,Data Science Manager,USD,159000,US,100,US,M,159000
2022,SE,FT,Data Scientist,USD,180000,US,0,US,M,180000
2022,SE,FT,Data Scientist,USD,80000,US,0,US,M,80000
2022,MI,FT,Data Analyst,USD,58000,US,0,US,S,58000
2022,MI,FT,Data Analyst,USD,58000,US,0,US,S,58000
2022,SE,FT,Data Engineer,USD,136000,US,0,US,M,136000
2022,SE,FT,Data Engineer,USD,108800,US,0,US,M,108800
2022,EX,FT,Data Engineer,USD,242000,US,100,US,M,242000
2022,EX,FT,Data Engineer,USD,200000,US,100,US,M,200000
2022,MI,FT,Data Scientist,GBP,61566,GB,0,GB,M,50000
2022,MI,FT,Data Scientist,GBP,36940,GB,0,GB,M,30000
2022,MI,FT,Data Engineer,GBP,73880,GB,0,GB,M,60000
2022,MI,FT,Data Engineer,GBP,49253,GB,0,GB,M,40000
2022,SE,FT,Data Scientist,USD,165220,US,100,US,M,165220
2022,SE,FT,Data Scientist,USD,120160,US,100,US,M,120160
2022,SE,FT,Data Analyst,USD,124190,US,100,US,M,124190
2022,SE,FT,Data Analyst,USD,90320,US,100,US,M,90320
2022,SE,FT,Data Engineer,USD,181940,US,0,US,M,181940
2022,SE,FT,Data Engineer,USD,132320,US,0,US,M,132320
2022,SE,FT,Data Engineer,USD,220110,US,0,US,M,220110
2022,SE,FT,Data Engineer,USD,160080,US,0,US,M,160080
2022,SE,FT,Data Scientist,USD,180000,US,0,US,L,180000
2022,SE,FT,Data Scientist,USD,120000,US,0,US,L,120000
2022,MI,FT,Data Analyst,USD,126500,US,0,US,M,126500
2022,MI,FT,Data Analyst,USD,106260,US,0,US,M,106260
2022,SE,FT,Data Analyst,USD,116000,US,0,US,M,116000
2022,SE,FT,Data Analyst,USD,99000,US,0,US,M,99000
2022,SE,FT,Data Analyst,USD,155000,US,100,US,M,155000
2022,SE,FT,Data Analyst,USD,120600,US,100,US,M,120600
2022,MI,FT,Data Scientist,USD,130000,US,0,US,M,130000
2022,MI,FT,Data Scientist,USD,90000,US,0,US,M,90000
2022,MI,FT,Data Engineer,USD,170000,US,100,US,M,170000
2022,MI,FT,Data Engineer,USD,150000,US,100,US,M,150000
2022,SE,FT,Data Analyst,USD,102100,US,100,US,M,102100
2022,SE,FT,Data Analyst,USD,84900,US,100,US,M,84900
2022,SE,FT,Data Scientist,USD,136620,US,100,US,M,136620
2022,SE,FT,Data Scientist,USD,99360,US,100,US,M,99360
2022,SE,FT,Data Scientist,GBP,110820,GB,0,GB,M,90000
2022,SE,FT,Data Scientist,GBP,98506,GB,0,GB,M,80000
2022,SE,FT,Data Scientist,USD,146000,US,100,US,M,146000
2022,SE,FT,Data Scientist,USD,123000,US,100,US,M,123000
2022,EN,FT,Data Engineer,GBP,49253,GB,100,GB,M,40000
2022,EN,FT,Data Engineer,GBP,43096,GB,100,GB,M,35000
2022,EX,FT,Data Analyst,USD,130000,US,100,US,M,130000
2022,EX,FT,Data Analyst,USD,110000,US,100,US,M,110000
2022,SE,FT,Data Analyst,USD,170000,US,100,US,M,170000
2022,SE,FT,Data Analyst,USD,135000,US,100,US,M,135000
2022,SE,FT,Data Science Manager,USD,161342,US,100,US,M,161342
2022,SE,FT,Data Science Manager,USD,137141,US,100,US,M,137141
2022,SE,FT,Data Scientist,USD,167000,US,100,US,M,167000
2022,SE,FT,Data Scientist,USD,123000,US,100,US,M,123000
2022,SE,FT,Data Engineer,GBP,73880,GB,0,GB,M,60000
2022,SE,FT,Data Engineer,GBP,61566,GB,0,GB,M,50000
2022,SE,FT,Data Scientist,USD,211500,US,100,US,M,211500
2022,SE,FT,Data Scientist,USD,138600,US,100,US,M,138600
2022,SE,FT,Data Architect,USD,192400,CA,100,CA,M,192400
2022,SE,FT,Data Architect,USD,90700,CA,100,CA,M,90700
2022,SE,FT,Data Analyst,USD,130000,CA,100,CA,M,130000
2022,SE,FT,Data Analyst,USD,61300,CA,100,CA,M,61300
2022,SE,FT,Data Analyst,USD,130000,CA,100,CA,M,130000
2022,SE,FT,Data Analyst,USD,61300,CA,100,CA,M,61300
2022,SE,FT,Data Engineer,USD,160000,US,0,US,L,160000
2022,SE,FT,Data Engineer,USD,113000,US,0,US,L,113000
2022,SE,FT,Data Scientist,USD,150000,US,0,US,M,150000
2022,SE,FT,Data Scientist,USD,95550,US,0,US,M,95550
2022,MI,FT,Data Analyst,USD,167000,US,100,US,M,167000
2022,MI,FT,Data Analyst,USD,115500,US,100,US,M,115500
2022,SE,FT,Data Analyst,USD,112900,US,100,US,M,112900
2022,SE,FT,Data Analyst,USD,90320,US,100,US,M,90320
2022,SE,FT,Data Analyst,USD,112900,US,100,US,M,112900
2022,SE,FT,Data Analyst,USD,90320,US,100,US,M,90320
